Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
23,0,Non-Travel,1468,R&D,2,4,Life Sciences,1,Male,2,Healthcare Representative,3,Single,15578,6,No,3,3,11,0
35,0,Travel_Rarely,942,R&D,7,3,Technical Degree,2,Male,3,Research Scientist,1,Divorced,7121,7,Yes,3,2,1,0
47,0,Travel_Rarely,107,R&D,15,2,Marketing,1,Female,1,Manager,3,Divorced,6789,9,Yes,4,1,8,2
39,1,Travel_Rarely,1059,Sales,28,3,Marketing,2,Female,1,Manager,4,Divorced,17310,9,Yes,3,3,2,2
50,0,Travel_Rarely,295,R&D,10,5,Technical Degree,2,Female,1,Research Scientist,1,Divorced,18734,3,No,3,1,15,2
47,0,Travel_Rarely,843,R&D,15,2,Technical Degree,3,Female,3,Research Director,3,Single,14134,4,Yes,3,2,5,0
34,0,Travel_Rarely,1262,Sales,17,5,Marketing,4,Female,4,Manager,1,Single,7485,2,Yes,3,1,1,0
49,0,Non-Travel,1013,R&D,11,1,Other,4,Male,1,Research Director,3,Single,10980,4,No,3,2,1,1
59,0,Travel_Rarely,574,Sales,2,3,Medical,2,Male,2,Sales Executive,1,Single,4625,7,No,3,1,4,2
31,0,Travel_Rarely,317,R&D,27,4,Medical,3,Male,4,Research Director,2,Married,12512,2,No,3,1,22,1
27,0,Non-Travel,1474,R&D,21,2,Medical,4,Male,1,Laboratory Technician,2,Married,9951,4,Yes,3,3,10,1
53,0,Travel_Rarely,977,R&D,18,3,Technical Degree,4,Female,3,Manager,1,Married,9117,9,No,3,1,4,0
51,1,Travel_Rarely,1308,Sales,25,4,Marketing,3,Female,2,Sales Representative,2,Single,9989,0,No,3,3,2,2
26,1,Travel_Rarely,1293,Sales,4,1,Other,3,Male,1,Sales Representative,1,Divorced,17915,1,No,3,3,5,3
59,1,Non-Travel,139,Sales,9,2,Marketing,4,Female,2,Manager,1,Married,12608,2,No,3,1,9,2
45,0,Travel_Rarely,572,R&D,27,5,Marketing,4,Male,4,Healthcare Representative,4,Married,1598,0,No,3,3,10,1
28,1,Travel_Rarely,553,Sales,28,1,Other,1,Female,1,Manager,4,Single,8428,8,Yes,3,1,2,1
31,0,Travel_Rarely,1267,R&D,17,4,Life Sciences,1,Female,3,Healthcare Representative,2,Divorced,5904,8,No,3,4,8,2
56,1,Travel_Rarely,1114,R&D,17,2,Other,2,Male,2,Research Director,4,Divorced,3909,4,No,4,3,7,2
36,0,Travel_Rarely,204,Sales,17,2,Life Sciences,4,Male,1,Sales Executive,4,Divorced,14551,3,No,3,4,22,1
32,1,Travel_Rarely,143,R&D,16,1,Human Resources,3,Male,4,Healthcare Representative,1,Single,18062,4,Yes,3,4,18,1
45,0,Travel_Rarely,1048,R&D,20,2,Life Sciences,3,Female,4,Research Scientist,3,Divorced,9922,3,Yes,3,3,10,0
41,1,Travel_Rarely,1272,R&D,25,4,Medical,4,Female,1,Manager,1,Married,3025,4,No,3,2,8,6
25,0,Travel_Rarely,167,R&D,8,1,Medical,2,Female,4,Research Scientist,4,Married,14220,6,Yes,3,2,2,2
26,0,Travel_Rarely,1044,R&D,23,5,Other,3,Male,2,Manager,1,Married,14190,7,Yes,3,4,13,0
50,0,Non-Travel,294,R&D,15,1,Medical,4,Male,2,Laboratory Technician,2,Single,3766,1,No,3,4,3,1
50,0,Travel_Rarely,1423,R&D,1,1,Medical,4,Male,2,Laboratory Technician,3,Divorced,19482,3,No,3,1,2,0
36,0,Travel_Rarely,1163,Sales,19,5,Human Resources,2,Female,2,Sales Representative,4,Single,1391,7,No,3,4,3,0
20,0,Travel_Frequently,603,Sales,25,4,Medical,4,Female,4,Sales Representative,4,Divorced,11935,6,No,3,3,12,0
27,0,Travel_Rarely,765,R&D,15,3,Technical Degree,3,Male,1,Research Director,1,Single,4784,8,No,4,2,1,1
57,0,Travel_Frequently,453,R&D,9,3,Technical Degree,1,Male,4,Healthcare Representative,1,Married,19069,4,Yes,3,2,4,3
59,1,Travel_Frequently,427,R&D,5,5,Technical Degree,2,Male,4,Research Director,1,Single,3914,5,Yes,3,2,4,1
18,0,Travel_Rarely,1163,R&D,16,4,Life Sciences,4,Female,1,Manager,1,Single,14243,7,No,3,3,0,0
46,1,Travel_Rarely,1222,R&D,28,2,Other,2,Female,1,Research Director,4,Single,13282,4,No,3,1,1,1
51,0,Travel_Rarely,209,R&D,13,5,Other,4,Male,3,Research Scientist,1,Married,13965,8,No,3,3,12,0
30,1,Travel_Frequently,732,R&D,16,3,Marketing,1,Male,2,Manager,4,Single,12505,3,Yes,3,3,12,0
18,0,Travel_Rarely,252,R&D,22,4,Human Resources,2,Male,1,Laboratory Technician,1,Single,5951,7,No,3,2,2,2
51,0,Non-Travel,1199,R&D,11,1,Technical Degree,4,Female,4,Healthcare Representative,3,Married,8655,2,No,3,3,14,5
46,1,Travel_Rarely,1182,R&D,13,4,Technical Degree,1,Female,2,Manager,3,Divorced,5610,4,No,3,4,10,1
30,0,Non-Travel,979,Sales,6,4,Medical,3,Female,2,Sales Executive,1,Single,18468,7,No,3,3,3,2
46,0,Travel_Rarely,436,Sales,26,3,Technical Degree,4,Male,4,Manager,1,Married,8583,9,No,3,2,9,4
56,0,Travel_Rarely,1377,R&D,20,3,Medical,1,Male,1,Laboratory Technician,2,Single,18701,6,No,3,2,22,0
41,1,Travel_Rarely,905,Sales,17,2,Medical,1,Male,2,Manager,3,Married,7880,0,No,3,3,4,2
43,1,Travel_Rarely,868,R&D,5,2,Marketing,2,Male,2,Manager,4,Divorced,3349,3,Yes,3,4,1,1
34,0,Travel_Rarely,1379,Sales,29,5,Life Sciences,4,Male,2,Sales Executive,3,Divorced,8208,1,No,4,4,19,1
24,0,Non-Travel,360,Sales,17,1,Medical,3,Male,2,Sales Executive,4,Single,14720,1,No,3,2,6,0
30,1,Travel_Rarely,883,R&D,1,2,Medical,4,Male,2,Laboratory Technician,1,Married,7881,6,Yes,3,4,0,0
22,0,Travel_Rarely,135,R&D,27,3,Other,1,Male,4,Healthcare Representative,3,Divorced,4722,2,No,3,4,5,3
43,1,Travel_Rarely,427,R&D,5,4,Marketing,3,Male,1,Manager,3,Divorced,16332,2,No,3,1,4,0
20,0,Travel_Rarely,938,R&D,5,5,Medical,1,Male,1,Manager,2,Married,8224,5,Yes,3,1,13,1
24,0,Non-Travel,1363,R&D,7,2,Human Resources,2,Male,2,Laboratory Technician,2,Single,14229,5,No,3,4,5,0
56,0,Travel_Rarely,792,R&D,16,4,Life Sciences,4,Female,2,Research Director,3,Divorced,8802,0,Yes,3,4,2,2
18,0,Travel_Rarely,840,R&D,18,4,Human Resources,1,Male,2,Manager,3,Divorced,12439,0,No,4,1,7,1
34,0,Travel_Rarely,845,Sales,6,2,Technical Degree,1,Male,4,Sales Representative,3,Divorced,4134,5,No,3,1,5,3
42,1,Non-Travel,1429,HR,2,1,Life Sciences,4,Female,4,Manager,4,Single,3598,6,No,4,1,1,0
20,0,Travel_Rarely,948,R&D,13,1,Technical Degree,3,Male,3,Research Scientist,1,Divorced,5052,8,No,3,2,5,0
32,0,Travel_Rarely,218,R&D,10,5,Other,1,Female,2,Research Director,2,Married,13741,3,No,3,2,12,0
46,0,Travel_Rarely,1332,R&D,21,1,Medical,4,Female,3,Healthcare Representative,1,Single,4824,9,No,3,1,0,0
49,1,Travel_Rarely,751,R&D,20,5,Marketing,2,Male,3,Manager,2,Divorced,4520,5,Yes,3,1,6,0
43,0,Travel_Rarely,504,Sales,11,3,Human Resources,2,Male,3,Sales Representative,2,Married,2249,2,No,3,1,3,1
33,0,Travel_Frequently,1098,R&D,26,2,Technical Degree,4,Female,1,Research Scientist,2,Married,16565,3,Yes,3,2,2,0
42,1,Travel_Frequently,334,R&D,21,4,Medical,1,Male,3,Healthcare Representative,3,Single,19458,8,No,3,2,3,1
45,1,Travel_Rarely,1030,R&D,2,5,Human Resources,4,Male,2,Laboratory Technician,2,Married,19888,0,No,3,4,2,0
26,1,Travel_Rarely,1409,R&D,8,1,Human Resources,4,Male,4,Laboratory Technician,1,Single,13997,4,Yes,3,3,12,1
18,1,Travel_Rarely,581,Sales,24,5,Other,1,Female,2,Manager,2,Single,3014,6,No,3,4,2,2
46,1,Travel_Rarely,1077,Sales,22,5,Other,3,Female,4,Sales Executive,1,Single,5944,2,Yes,3,3,9,2
39,0,Non-Travel,110,R&D,19,1,Technical Degree,3,Male,1,Research Scientist,2,Married,1948,1,Yes,3,3,0,0
33,0,Travel_Rarely,816,R&D,20,1,Medical,2,Male,1,Research Director,2,Single,17490,1,No,3,3,21,0
58,0,Travel_Rarely,480,R&D,17,2,Marketing,3,Female,2,Manager,3,Single,11683,0,Yes,4,4,6,1
58,0,Non-Travel,482,Sales,16,4,Technical Degree,4,Female,1,Manager,1,Married,15012,4,Yes,3,2,8,1
24,0,Travel_Rarely,945,Sales,25,2,Human Resources,1,Male,4,Sales Representative,2,Single,5692,2,Yes,4,2,2,1
31,0,Travel_Rarely,461,R&D,10,2,Human Resources,2,Male,1,Healthcare Representative,2,Divorced,4240,6,No,3,2,3,2
46,1,Travel_Rarely,277,R&D,5,1,Life Sciences,3,Male,3,Healthcare Representative,1,Married,10762,0,Yes,3,2,1,1
36,0,Travel_Rarely,586,Sales,14,1,Medical,4,Female,3,Sales Executive,2,Married,14731,8,No,3,4,18,1
36,0,Non-Travel,134,R&D,24,4,Life Sciences,2,Female,1,Manager,4,Married,19018,1,Yes,3,1,4,1
19,0,Non-Travel,797,Sales,19,5,Other,1,Male,2,Sales Executive,3,Divorced,11130,7,No,3,3,6,6
58,0,Travel_Rarely,258,R&D,4,2,Marketing,3,Female,3,Laboratory Technician,1,Single,18916,9,No,4,2,9,5
32,0,Travel_Rarely,666,R&D,20,4,Technical Degree,4,Male,4,Laboratory Technician,3,Married,8608,3,No,3,2,3,0
20,0,Travel_Rarely,303,R&D,16,2,Human Resources,1,Male,2,Healthcare Representative,4,Married,13409,5,No,4,4,8,0
28,0,Non-Travel,1300,R&D,24,5,Medical,4,Male,1,Manager,4,Married,18824,8,No,3,3,7,3
47,0,Non-Travel,1369,R&D,15,2,Human Resources,4,Male,2,Research Scientist,4,Divorced,12589,6,No,3,2,8,8
57,0,Travel_Frequently,1394,Sales,28,3,Other,4,Male,2,Sales Executive,1,Divorced,13437,7,No,3,1,4,0
35,1,Travel_Rarely,1024,R&D,9,4,Life Sciences,1,Female,2,Healthcare Representative,4,Divorced,18999,6,Yes,3,2,3,0
19,0,Travel_Rarely,175,R&D,3,1,Life Sciences,2,Female,2,Manager,1,Single,10705,1,No,3,3,1,1
49,0,Non-Travel,197,R&D,23,2,Technical Degree,4,Male,1,Laboratory Technician,1,Single,16376,8,No,4,1,12,2
25,1,Travel_Rarely,274,R&D,9,4,Medical,2,Female,1,Research Scientist,2,Divorced,19982,0,No,3,4,6,0
39,0,Travel_Rarely,256,R&D,18,4,Other,2,Male,3,Research Director,1,Single,12611,1,No,4,1,4,1
23,0,Travel_Rarely,1308,R&D,4,2,Medical,3,Female,3,Healthcare Representative,4,Divorced,8590,2,No,3,3,20,5
29,0,Non-Travel,1448,Sales,19,1,Technical Degree,3,Female,4,Sales Executive,1,Single,19711,2,No,3,3,0,0
57,1,Travel_Rarely,390,R&D,24,1,Other,2,Female,4,Research Director,1,Single,7565,9,Yes,3,1,13,2
53,1,Travel_Rarely,359,R&D,4,2,Other,3,Female,3,Research Director,3,Divorced,19360,3,Yes,3,2,40,2
32,1,Travel_Rarely,275,R&D,9,4,Life Sciences,3,Male,3,Manager,4,Married,2835,4,Yes,3,3,15,0
45,0,Travel_Rarely,431,Sales,1,1,Life Sciences,2,Female,2,Sales Representative,1,Married,17738,5,No,4,1,11,3
35,1,Travel_Rarely,1356,Sales,1,2,Life Sciences,1,Female,3,Sales Executive,2,Single,10797,0,No,4,3,3,0
19,1,Non-Travel,860,Sales,20,2,Human Resources,3,Female,4,Manager,1,Single,4195,7,No,3,2,1,1
30,1,Travel_Rarely,1121,R&D,19,2,Marketing,3,Female,3,Research Scientist,1,Single,14868,5,No,3,2,9,0
32,1,Travel_Rarely,262,R&D,3,4,Life Sciences,1,Female,2,Healthcare Representative,3,Single,10179,9,No,3,1,2,2
37,1,Travel_Rarely,287,R&D,10,1,Marketing,1,Female,4,Manager,4,Single,9345,8,No,3,4,1,0
46,0,Travel_Rarely,244,R&D,12,4,Marketing,1,Female,1,Research Director,4,Single,1906,4,No,3,4,10,1
59,0,Travel_Rarely,1407,R&D,18,3,Medical,2,Female,3,Laboratory Technician,2,Divorced,12955,6,No,3,2,2,0
46,0,Travel_Rarely,1008,R&D,14,1,Technical Degree,1,Male,1,Healthcare Representative,2,Married,16768,3,No,3,4,17,2
20,1,Travel_Rarely,741,R&D,10,4,Human Resources,2,Male,4,Research Scientist,2,Married,8198,5,No,3,2,12,3
36,0,Travel_Rarely,128,R&D,10,1,Marketing,4,Male,3,Healthcare Representative,1,Divorced,2620,5,No,3,4,13,2
20,1,Travel_Rarely,1371,Sales,18,3,Human Resources,4,Female,1,Manager,1,Divorced,12820,3,No,3,2,10,1
31,0,Non-Travel,303,R&D,24,5,Medical,1,Male,3,Healthcare Representative,2,Married,12766,5,No,3,3,14,0
57,0,Travel_Rarely,1146,R&D,1,2,Life Sciences,1,Male,1,Healthcare Representative,4,Married,9523,7,No,3,1,11,5
21,1,Travel_Rarely,771,Sales,15,4,Other,4,Male,1,Sales Representative,4,Single,5338,4,No,3,1,6,2
28,1,Travel_Rarely,1219,R&D,8,3,Marketing,2,Female,4,Manager,2,Married,16911,1,Yes,4,4,2,2
48,1,Travel_Frequently,1133,Sales,26,3,Technical Degree,2,Male,3,Sales Executive,3,Single,17813,8,No,3,1,15,3
49,0,Travel_Rarely,573,R&D,3,1,Other,1,Male,1,Healthcare Representative,4,Single,6301,3,Yes,3,4,12,2
44,0,Non-Travel,1464,R&D,18,1,Medical,1,Male,3,Healthcare Representative,4,Married,16144,3,No,3,2,4,1
47,0,Travel_Rarely,360,Sales,9,2,Human Resources,1,Male,3,Sales Representative,2,Single,14784,6,No,3,3,0,0
19,0,Non-Travel,156,Sales,16,1,Life Sciences,4,Male,2,Manager,4,Single,3423,9,No,3,1,7,1
26,0,Non-Travel,1012,Sales,21,4,Human Resources,3,Male,4,Sales Representative,1,Divorced,9272,9,Yes,3,3,0,0
45,1,Travel_Rarely,1131,R&D,15,4,Technical Degree,1,Male,3,Healthcare Representative,1,Married,2573,5,No,3,1,18,3
48,1,Travel_Frequently,655,R&D,5,4,Marketing,2,Female,3,Manager,4,Divorced,17803,3,No,4,2,22,0
51,0,Non-Travel,1175,R&D,13,5,Technical Degree,3,Male,3,Research Scientist,1,Single,1466,5,Yes,3,1,1,0
32,1,Travel_Rarely,213,R&D,22,4,Human Resources,2,Male,4,Research Scientist,3,Single,16787,2,No,4,1,7,0
42,0,Non-Travel,247,Sales,20,1,Human Resources,3,Female,4,Sales Representative,4,Divorced,6176,6,No,4,2,0,0
53,0,Travel_Rarely,331,R&D,7,1,Other,4,Female,3,Laboratory Technician,2,Divorced,4393,5,No,3,4,9,1
25,0,Travel_Rarely,598,HR,16,4,Technical Degree,3,Female,4,Manager,1,Divorced,10757,2,Yes,3,4,2,2
26,1,Travel_Rarely,1431,R&D,7,3,Technical Degree,2,Female,2,Research Scientist,3,Single,16164,0,No,3,2,7,0
54,0,Travel_Rarely,562,R&D,27,3,Technical Degree,3,Female,4,Healthcare Representative,3,Married,13222,9,No,3,4,3,1
56,0,Travel_Rarely,908,R&D,25,3,Life Sciences,4,Male,2,Healthcare Representative,1,Single,19419,4,No,4,1,1,1
49,0,Travel_Frequently,327,Sales,22,2,Human Resources,2,Male,2,Manager,3,Divorced,19016,9,No,3,3,3,3
34,1,Travel_Rarely,160,Sales,16,5,Medical,1,Male,2,Sales Representative,4,Married,19368,1,Yes,3,2,0,0
52,0,Travel_Rarely,1201,Sales,13,4,Life Sciences,3,Female,1,Manager,3,Divorced,1003,6,Yes,3,1,6,2
54,0,Travel_Frequently,529,Sales,17,2,Life Sciences,2,Male,4,Sales Executive,1,Single,8477,6,Yes,4,2,0,0
36,0,Non-Travel,829,Sales,9,3,Life Sciences,3,Male,3,Sales Executive,3,Married,6998,3,No,3,3,5,0
46,0,Travel_Rarely,1257,Sales,12,4,Other,4,Female,2,Manager,1,Married,1602,5,Yes,4,1,15,0
24,1,Travel_Rarely,1033,R&D,13,2,Medical,2,Female,3,Research Scientist,1,Single,8256,0,Yes,3,1,12,0
45,1,Non-Travel,599,R&D,26,1,Technical Degree,1,Male,2,Healthcare Representative,3,Divorced,11559,1,No,3,3,15,0
26,0,Travel_Rarely,917,R&D,9,3,Other,1,Female,3,Manager,1,Divorced,14686,5,Yes,3,3,17,5
45,0,Travel_Rarely,1011,HR,5,2,Human Resources,3,Male,1,Human Resources,1,Divorced,14973,1,Yes,3,4,0,0
23,1,Travel_Rarely,1430,Sales,7,1,Marketing,4,Female,2,Sales Executive,2,Single,7714,3,No,3,1,0,0
46,0,Travel_Rarely,168,R&D,1,3,Other,4,Male,1,Manager,4,Divorced,9376,3,Yes,3,3,5,1
34,0,Travel_Rarely,331,Sales,4,5,Marketing,3,Male,1,Manager,1,Married,12701,9,No,3,3,15,0
33,1,Travel_Rarely,1084,Sales,28,3,Human Resources,2,Male,4,Manager,4,Divorced,15891,8,No,3,1,25,2
40,1,Travel_Rarely,434,R&D,26,5,Medical,2,Female,3,Manager,2,Divorced,4251,9,No,3,4,0,0
48,0,Travel_Rarely,378,R&D,4,5,Marketing,3,Female,2,Research Director,2,Married,9144,6,No,3,2,3,0
20,0,Non-Travel,822,Sales,16,5,Life Sciences,2,Female,1,Sales Executive,2,Married,17438,6,No,3,4,1,0
38,0,Travel_Rarely,245,R&D,5,4,Other,2,Female,3,Manager,2,Divorced,10916,0,No,3,3,9,1
43,1,Non-Travel,1376,Sales,22,4,Marketing,2,Male,4,Sales Executive,4,Married,3910,4,No,3,2,7,1
53,0,Travel_Rarely,792,R&D,4,5,Human Resources,3,Male,3,Research Scientist,3,Single,19254,2,No,4,2,0,0
59,0,Travel_Rarely,1205,Sales,6,1,Life Sciences,1,Male,3,Sales Executive,3,Married,12482,2,No,3,4,4,2
54,0,Travel_Rarely,158,HR,26,5,Marketing,4,Male,4,Manager,4,Single,4348,5,No,3,2,8,1
39,0,Travel_Rarely,1491,Sales,23,2,Human Resources,1,Female,4,Sales Executive,1,Married,18985,3,No,4,3,10,0
59,0,Travel_Rarely,409,R&D,3,5,Medical,2,Female,4,Healthcare Representative,4,Single,6830,7,Yes,4,1,0,0
29,0,Travel_Rarely,275,Sales,25,4,Human Resources,3,Female,1,Sales Executive,1,Single,12529,3,Yes,3,1,15,1
59,1,Non-Travel,851,Sales,8,4,Medical,4,Female,3,Manager,1,Divorced,9120,7,Yes,3,1,5,4
30,0,Travel_Rarely,1105,R&D,17,2,Life Sciences,2,Male,4,Research Scientist,3,Married,19474,3,No,3,4,11,6
28,1,Travel_Rarely,779,Sales,29,2,Human Resources,4,Female,3,Manager,2,Married,6480,2,No,3,1,11,4
33,0,Non-Travel,661,R&D,18,3,Technical Degree,4,Female,3,Research Scientist,3,Married,10443,4,No,3,1,1,1
25,1,Travel_Rarely,1499,R&D,18,1,Other,1,Female,1,Manager,3,Single,7370,4,No,3,1,0,0
57,0,Non-Travel,450,R&D,26,1,Technical Degree,2,Male,3,Healthcare Representative,4,Divorced,1170,9,No,3,2,8,2
57,0,Travel_Rarely,1192,R&D,25,1,Technical Degree,4,Male,1,Manager,4,Married,3809,9,Yes,4,2,1,1
19,0,Non-Travel,431,R&D,12,4,Technical Degree,1,Male,4,Manager,1,Divorced,7993,0,Yes,3,2,13,0
47,0,Non-Travel,295,Sales,25,1,Other,3,Female,4,Sales Representative,4,Divorced,12946,7,No,3,3,9,1
47,0,Travel_Rarely,1280,R&D,25,3,Technical Degree,4,Male,3,Research Scientist,1,Single,4991,7,No,4,3,12,2
29,0,Travel_Frequently,1285,Sales,1,3,Medical,2,Male,1,Sales Executive,1,Married,1826,7,No,3,3,2,2
27,0,Non-Travel,367,R&D,23,1,Human Resources,3,Male,1,Research Scientist,2,Divorced,10857,9,No,3,1,2,0
28,0,Travel_Rarely,269,R&D,12,2,Life Sciences,4,Male,2,Research Director,2,Married,17513,3,Yes,3,2,7,1
32,0,Non-Travel,246,R&D,11,3,Technical Degree,4,Male,2,Research Scientist,3,Married,18801,8,No,3,3,0,0
33,0,Travel_Frequently,287,Sales,13,2,Technical Degree,2,Male,4,Sales Representative,2,Married,7798,9,No,3,4,9,1
34,0,Non-Travel,987,R&D,3,4,Life Sciences,4,Female,4,Manager,1,Divorced,18791,2,No,3,2,12,3
43,0,Travel_Frequently,966,R&D,27,3,Life Sciences,2,Female,2,Healthcare Representative,4,Single,6136,6,No,3,1,3,0
19,0,Travel_Rarely,875,Sales,25,2,Technical Degree,2,Male,1,Manager,2,Single,18421,5,No,4,2,10,5
29,0,Non-Travel,1108,R&D,8,1,Medical,2,Female,3,Laboratory Technician,2,Divorced,13491,8,No,3,1,1,1
43,1,Travel_Rarely,887,R&D,3,4,Life Sciences,2,Male,3,Research Director,2,Married,8546,3,No,3,3,2,1
40,1,Travel_Rarely,558,R&D,17,5,Human Resources,4,Female,1,Research Director,2,Married,6903,3,No,3,1,25,0
35,0,Travel_Rarely,446,Sales,25,5,Human Resources,3,Male,4,Sales Executive,1,Single,14855,5,Yes,3,1,30,0
49,0,Travel_Rarely,836,R&D,13,1,Medical,3,Female,3,Manager,1,Divorced,17406,7,No,3,4,5,2
55,0,Travel_Frequently,655,Sales,10,4,Other,1,Male,1,Sales Executive,3,Divorced,15949,2,No,3,2,19,1
20,0,Travel_Rarely,1122,R&D,17,4,Marketing,2,Male,3,Healthcare Representative,4,Single,10825,7,Yes,3,1,5,1
55,0,Travel_Rarely,889,Sales,3,4,Medical,4,Female,1,Sales Executive,3,Divorced,7287,7,Yes,3,4,2,0
20,1,Travel_Rarely,1037,Sales,13,4,Technical Degree,4,Male,2,Sales Executive,3,Divorced,13193,6,No,3,4,2,2
47,1,Travel_Rarely,806,HR,22,5,Marketing,1,Female,2,Human Resources,2,Single,2405,6,No,3,4,18,3
18,0,Travel_Rarely,1229,R&D,6,2,Technical Degree,3,Male,3,Research Scientist,4,Single,10670,4,Yes,3,3,1,0
47,0,Travel_Rarely,348,Sales,14,4,Human Resources,4,Male,3,Sales Executive,2,Divorced,18578,1,No,3,3,6,2
49,0,Travel_Rarely,913,R&D,27,2,Life Sciences,1,Male,3,Research Scientist,1,Divorced,9767,1,No,3,1,5,3
45,0,Travel_Frequently,1148,R&D,10,4,Technical Degree,3,Male,3,Manager,3,Single,8923,9,Yes,3,2,9,2
38,0,Non-Travel,1054,R&D,20,3,Human Resources,4,Female,2,Healthcare Representative,4,Single,2606,7,Yes,3,3,4,0
30,1,Travel_Rarely,916,Sales,16,3,Medical,2,Female,2,Sales Executive,1,Married,9643,5,No,3,3,2,2
44,0,Travel_Rarely,245,HR,18,3,Technical Degree,1,Female,1,Manager,3,Divorced,9316,7,Yes,3,1,1,0
53,1,Travel_Rarely,831,Sales,13,4,Human Resources,4,Female,3,Sales Executive,4,Divorced,12646,2,No,3,1,6,0
24,1,Non-Travel,964,R&D,10,2,Life Sciences,1,Female,2,Research Director,3,Single,11556,0,Yes,4,3,8,0
39,0,Travel_Rarely,1318,R&D,6,5,Technical Degree,1,Male,4,Manager,4,Single,11058,5,No,3,1,5,1
27,0,Travel_Rarely,566,Sales,10,1,Other,1,Male,1,Sales Representative,3,Married,7250,1,No,3,4,9,0
56,0,Travel_Rarely,476,R&D,5,5,Human Resources,2,Female,1,Manager,2,Married,2683,8,No,3,1,1,1
32,0,Travel_Rarely,778,R&D,29,4,Technical Degree,3,Male,1,Research Scientist,3,Single,12726,4,No,3,4,14,0
32,1,Travel_Rarely,793,R&D,6,3,Life Sciences,3,Female,4,Healthcare Representative,3,Divorced,8663,4,No,3,3,6,0
21,0,Non-Travel,730,R&D,7,3,Technical Degree,4,Male,4,Laboratory Technician,4,Married,14083,9,No,3,2,0,0
49,0,Non-Travel,1391,R&D,11,2,Technical Degree,2,Female,4,Manager,4,Single,14146,7,No,4,4,4,0
40,1,Travel_Frequently,657,R&D,16,4,Other,3,Male,2,Research Director,2,Single,12253,5,Yes,3,2,13,1
23,0,Non-Travel,964,R&D,25,5,Human Resources,4,Male,4,Research Director,4,Single,16736,2,No,3,3,15,0
41,0,Travel_Rarely,175,R&D,12,4,Marketing,4,Female,1,Healthcare Representative,3,Divorced,4223,8,Yes,3,1,2,0
37,0,Travel_Rarely,539,HR,12,4,Technical Degree,1,Male,3,Manager,4,Single,6441,9,No,3,4,8,0
54,0,Travel_Rarely,982,R&D,23,3,Marketing,2,Female,1,Manager,4,Single,10822,3,No,3,4,0,0
37,0,Non-Travel,327,R&D,20,5,Medical,3,Male,1,Research Scientist,4,Divorced,8381,9,No,3,3,0,0
29,0,Travel_Rarely,409,Sales,26,1,Technical Degree,2,Female,2,Sales Executive,2,Single,13863,3,Yes,3,3,5,2
50,0,Travel_Rarely,1067,R&D,5,3,Marketing,2,Male,1,Healthcare Representative,2,Single,6184,1,No,3,1,8,1
45,0,Travel_Frequently,449,Sales,16,5,Medical,3,Female,2,Manager,1,Married,17653,2,No,3,2,11,1
25,0,Non-Travel,577,Sales,29,2,Other,3,Male,2,Manager,2,Single,10315,3,No,3,4,2,1
18,0,Travel_Rarely,1440,R&D,6,3,Human Resources,2,Male,3,Manager,2,Divorced,5533,6,No,3,2,0,0
54,1,Travel_Rarely,626,R&D,29,2,Technical Degree,4,Female,1,Manager,2,Married,18426,2,Yes,3,4,4,4
39,0,Travel_Rarely,625,Sales,9,3,Human Resources,2,Female,3,Sales Representative,3,Single,15560,7,No,3,4,0,0
23,0,Travel_Rarely,663,Sales,5,4,Medical,3,Female,3,Sales Executive,1,Divorced,2641,7,No,3,1,0,0
38,1,Travel_Rarely,1374,R&D,21,5,Human Resources,2,Female,1,Healthcare Representative,3,Single,16925,9,No,3,4,2,0
49,0,Travel_Rarely,670,R&D,23,2,Human Resources,3,Male,1,Manager,2,Married,11633,1,No,3,4,4,0
52,1,Travel_Rarely,1307,R&D,16,3,Life Sciences,4,Male,4,Laboratory Technician,2,Divorced,4297,3,Yes,3,3,2,0
32,1,Travel_Rarely,207,HR,18,2,Medical,2,Male,4,Manager,1,Married,18767,7,Yes,4,1,6,2
22,0,Travel_Rarely,292,R&D,19,3,Human Resources,4,Male,2,Laboratory Technician,1,Divorced,4996,0,No,3,3,0,0
23,1,Non-Travel,1262,Sales,12,3,Marketing,2,Male,1,Manager,4,Divorced,1014,0,Yes,3,4,1,1
42,0,Non-Travel,801,R&D,2,1,Medical,2,Female,2,Research Scientist,2,Single,15895,3,No,4,1,8,0
57,1,Non-Travel,1245,R&D,26,1,Life Sciences,3,Female,3,Research Scientist,2,Divorced,2674,1,No,3,4,1,0
46,0,Non-Travel,932,R&D,10,1,Technical Degree,1,Female,3,Research Scientist,3,Divorced,6099,0,Yes,3,1,7,7
24,1,Travel_Rarely,173,R&D,12,2,Other,3,Female,4,Laboratory Technician,4,Single,18864,7,No,3,2,0,0
57,0,Travel_Rarely,856,R&D,14,4,Human Resources,2,Female,2,Research Scientist,2,Divorced,8363,1,Yes,3,2,3,1
30,0,Travel_Rarely,1256,R&D,18,3,Marketing,1,Male,1,Research Director,3,Divorced,6957,3,No,3,1,1,1
